Frequency (Hz),Magnitude (dB),Phase (degrees)
772680.5851,-63.82826327,-176.6717835
774461.7978,-63.86821443,-176.665864
776247.1166,-63.90816532,-176.6599269
778036.551,-63.94811595,-176.6539723
779830.1105,-63.98806632,-176.648
781627.8046,-64.02801641,-176.64201
783429.6428,-64.06796624,-176.6360024
785235.6346,-64.1079158,-176.629977
787045.7897,-64.14786509,-176.6239339
788860.1176,-64.18781411,-176.617873
790678.628,-64.22776285,-176.6117942
792501.3305,-64.26771132,-176.6056976
794328.2347,-64.30765952,-176.5995832
796159.3504,-64.34760744,-176.5934508
797994.6873,-64.38755508,-176.5873005
799834.255,-64.42750245,-176.5811322
801678.0634,-64.46744953,-176.574946
803526.1222,-64.50739634,-176.5687416
805378.4412,-64.54734287,-176.5625192
807235.0302,-64.58728911,-176.5562787
809095.8992,-64.62723507,-176.5500201
810961.0579,-64.66718075,-176.5437433
812830.5162,-64.70712614,-176.5374483
814704.284,-64.74707124,-176.5311351
816582.3714,-64.78701605,-176.5248036
818464.7881,-64.82696058,-176.5184538
820351.5443,-64.86690481,-176.5120857
822242.6499,-64.90684876,-176.5056992
824138.115,-64.94679241,-176.4992944
826037.9496,-64.98673576,-176.4928711
827942.1637,-65.02667882,-176.4864293
829850.7675,-65.06662159,-176.479969
831763.7711,-65.10656406,-176.4734902
833681.1846,-65.14650623,-176.4669929
835603.0182,-65.1864481,-176.460477
837529.2821,-65.22638966,-176.4539424
839459.9865,-65.26633093,-176.4473892
841395.1416,-65.30627189,-176.4408172
843334.7578,-65.34621255,-176.4342266
845278.8452,-65.3861529,-176.4276172
847227.4141,-65.42609294,-176.420989
849180.475,-65.46603268,-176.4143419
851138.0382,-65.5059721,-176.407676
853100.114,-65.54591122,-176.4009912
855066.7129,-65.58585002,-176.3942874
857037.8452,-65.62578851,-176.3875647
859013.5215,-65.66572668,-176.380823
860993.7522,-65.70566454,-176.3740622
862978.5478,-65.74560207,-176.3672824
864967.9188,-65.78553929,-176.3604835
866961.8758,-65.82547619,-176.3536654
868960.4293,-65.86541277,-176.3468281
870963.59,-65.90534903,-176.3399716
872971.3684,-65.94528496,-176.3330959
874983.7752,-65.98522056,-176.3262009
877000.8211,-66.02515584,-176.3192866
879022.5168,-66.06509079,-176.3123529
881048.873,-66.10502541,-176.3053998
883079.9004,-66.1449597,-176.2984273
885115.6098,-66.18489366,-176.2914354
887156.012,-66.22482729,-176.2844239
889201.1179,-66.26476057,-176.2773929
891250.9381,-66.30469353,-176.2703424
893305.4837,-66.34462614,-176.2632722
895364.7655,-66.38455841,-176.2561824
897428.7945,-66.42449035,-176.2490729
899497.5815,-66.46442194,-176.2419437
901571.1376,-66.50435319,-176.2347947
903649.4737,-66.54428409,-176.227626
905732.6009,-66.58421465,-176.2204374
907820.5302,-66.62414485,-176.213229
909913.2726,-66.66407471,-176.2060006
912010.8394,-66.70400422,-176.1987524
914113.2415,-66.74393338,-176.1914841
916220.4901,-66.78386218,-176.1841959
918332.5965,-66.82379062,-176.1768875
920449.5718,-66.86371871,-176.1695592
922571.4272,-66.90364644,-176.1622106
924698.1739,-66.94357381,-176.154842
926829.8234,-66.98350082,-176.1474531
928966.3868,-67.02342747,-176.140044
931107.8755,-67.06335375,-176.1326146
933254.3008,-67.10327967,-176.1251649
935405.6741,-67.14320521,-176.1176948
937562.0069,-67.18313039,-176.1102044
939723.3106,-67.2230552,-176.1026935
941889.5965,-67.26297964,-176.0951622
944060.8763,-67.3029037,-176.0876104
946237.1614,-67.34282739,-176.080038
948418.4633,-67.3827507,-176.072445
950604.7937,-67.42267363,-176.0648314
952796.164,-67.46259618,-176.0571972
954992.586,-67.50251834,-176.0495423
957194.0713,-67.54244013,-176.0418666
959400.6315,-67.58236153,-176.0341701
961612.2784,-67.62228254,-176.0264528
963829.0236,-67.66220317,-176.0187147
966050.879,-67.7021234,-176.0109557
968277.8563,-67.74204324,-176.0031757
970509.9672,-67.78196269,-175.9953748
972747.2238,-67.82188175,-175.9875528
974989.6377,-67.8618004,-175.9797098
977237.221,-67.90171866,-175.9718457
979489.9854,-67.94163652,-175.9639605
981747.943,-67.98155397,-175.9560541
984011.1058,-68.02147103,-175.9481264
986279.4856,-68.06138767,-175.9401776
988553.0947,-68.10130391,-175.9322074
990831.9449,-68.14121974,-175.9242159
993116.0484,-68.18113516,-175.916203
995405.4174,-68.22105017,-175.9081686
997700.0638,-68.26096476,-175.9001129
1000000,-68.30087894,-175.8920356
1002305.238,-68.3407927,-175.8839368
1004615.79,-68.38070604,-175.8758164
1006931.669,-68.42061896,-175.8676743
1009252.886,-68.46053145,-175.8595106
1011579.454,-68.50044352,-175.8513252
1013911.386,-68.54035516,-175.8431181
1016248.693,-68.58026638,-175.8348891
1018591.388,-68.62017716,-175.8266384
1020939.484,-68.66008751,-175.8183657
1023292.992,-68.69999743,-175.8100711
1025651.926,-68.7399069,-175.8017546
1028016.298,-68.77981595,-175.7934161
1030386.12,-68.81972455,-175.7850555
1032761.406,-68.85963271,-175.7766728
1035142.167,-68.89954042,-175.768268
1037528.416,-68.93944769,-175.7598411
1039920.166,-68.97935451,-175.7513919
1042317.429,-69.01926089,-175.7429204
1044720.219,-69.05916681,-175.7344267
1047128.548,-69.09907227,-175.7259106
1049542.429,-69.13897728,-175.7173721
1051961.874,-69.17888184,-175.7088112
1054386.896,-69.21878593,-175.7002278
1056817.509,-69.25868956,-175.6916219
1059253.725,-69.29859273,-175.6829935
1061695.557,-69.33849543,-175.6743424
1064143.018,-69.37839767,-175.6656687
1066596.121,-69.41829943,-175.6569723
1069054.879,-69.45820073,-175.6482531
1071519.305,-69.49810155,-175.6395112
1073989.412,-69.53800189,-175.6307464
1076465.214,-69.57790176,-175.6219588
1078946.722,-69.61780114,-175.6131482
1081433.951,-69.65770005,-175.6043147
1083926.914,-69.69759847,-175.5954582
1086425.624,-69.7374964,-175.5865787
1088930.093,-69.77739384,-175.577676
1091440.336,-69.8172908,-175.5687502
1093956.366,-69.85718726,-175.5598012
1096478.196,-69.89708322,-175.550829
1099005.839,-69.93697869,-175.5418335
1101539.31,-69.97687366,-175.5328147
1104078.62,-70.01676813,-175.5237725
1106623.784,-70.05666209,-175.514707
1109174.815,-70.09655555,-175.5056179
1111731.727,-70.1364485,-175.4965054
1114294.534,-70.17634094,-175.4873693
1116863.248,-70.21623287,-175.4782096
1119437.883,-70.25612428,-175.4690262
1122018.454,-70.29601517,-175.4598192
1124604.974,-70.33590555,-175.4505884
1127197.456,-70.3757954,-175.4413339
1129795.915,-70.41568473,-175.4320555
1132400.363,-70.45557354,-175.4227532
1135010.816,-70.49546181,-175.413427
1137627.286,-70.53534955,-175.4040769
1140249.788,-70.57523676,-175.3947027
1142878.335,-70.61512344,-175.3853045
1145512.941,-70.65500957,-175.3758822
1148153.621,-70.69489517,-175.3664356
1150800.389,-70.73478022,-175.3569649
1153453.258,-70.77466473,-175.34747
1156112.242,-70.81454869,-175.3379507
1158777.356,-70.8544321,-175.3284071
1161448.614,-70.89431496,-175.3188391
1164126.029,-70.93419727,-175.3092466
1166809.617,-70.97407901,-175.2996296
1169499.391,-71.0139602,-175.2899881
1172195.366,-71.05384082,-175.280322
1174897.555,-71.09372088,-175.2706313
1177605.974,-71.13360037,-175.2609159
1180320.636,-71.1734793,-175.2511757
1183041.556,-71.21335765,-175.2414108
1185768.748,-71.25323542,-175.231621
1188502.227,-71.29311262,-175.2218063
1191242.008,-71.33298924,-175.2119667
1193988.104,-71.37286527,-175.2021021
1196740.531,-71.41274072,-175.1922125
1199499.303,-71.45261558,-175.1822977
1202264.435,-71.49248986,-175.1723579
1205035.94,-71.53236354,-175.1623929
1207813.835,-71.57223662,-175.1524026
1210598.134,-71.61210911,-175.1423871
1213388.85,-71.65198099,-175.1323462
1216186.001,-71.69185228,-175.1222799
1218989.599,-71.73172295,-175.1121882
1221799.66,-71.77159302,-175.102071
1224616.199,-71.81146247,-175.0919283
1227439.231,-71.85133131,-175.08176
1230268.771,-71.89119954,-175.0715661
1233104.833,-71.93106714,-175.0613465
1235947.433,-71.97093413,-175.0511011
1238796.587,-72.01080048,-175.0408299
1241652.308,-72.05066621,-175.0305329
1244514.612,-72.09053131,-175.02021
1247383.514,-72.13039578,-175.0098612
1250259.03,-72.1702596,-174.9994863
1253141.175,-72.21012279,-174.9890855
1256029.964,-72.24998534,-174.9786585
1258925.412,-72.28984724,-174.9682053
1261827.535,-72.3297085,-174.957726
1264736.347,-72.3695691,-174.9472204
1267651.866,-72.40942905,-174.9366885
1270574.105,-72.44928835,-174.9261302
1273503.081,-72.48914698,-174.9155455
1276438.809,-72.52900495,-174.9049344
1279381.304,-72.56886226,-174.8942967
1282330.583,-72.6087189,-174.8836324
1285286.66,-72.64857487,-174.8729416
1288249.552,-72.68843016,-174.862224
1291219.274,-72.72828478,-174.8514797
1294195.841,-72.76813871,-174.8407086
1297179.271,-72.80799197,-174.8299107
1300169.578,-72.84784453,-174.8190859
1303166.778,-72.88769641,-174.8082342
1306170.888,-72.9275476,-174.7973554
1309181.923,-72.96739809,-174.7864496
1312199.899,-73.00724788,-174.7755167
1315224.832,-73.04709697,-174.7645566
1318256.739,-73.08694535,-174.7535693
1321295.634,-73.12679303,-174.7425547
1324341.535,-73.16663999,-174.7315128
1327394.458,-73.20648625,-174.7204435
1330454.418,-73.24633178,-174.7093467
1333521.432,-73.28617659,-174.6982225
1336595.517,-73.32602068,-174.6870707
1339676.687,-73.36586404,-174.6758914
1342764.961,-73.40570668,-174.6646843
1345860.354,-73.44554857,-174.6534496
1348962.883,-73.48538974,-174.6421871
1352072.563,-73.52523016,-174.6308967
1355189.412,-73.56506984,-174.6195785
1358313.447,-73.60490877,-174.6082324
1361444.682,-73.64474695,-174.5968582
1364583.137,-73.68458438,-174.585456
1367728.826,-73.72442105,-174.5740257
1370881.766,-73.76425696,-174.5625672
1374041.975,-73.8040921,-174.5510805
1377209.469,-73.84392648,-174.5395656
1380384.265,-73.88376009,-174.5280223
1383566.379,-73.92359293,-174.5164506
1386755.829,-73.96342499,-174.5048504
1389952.631,-74.00325627,-174.4932218
1393156.803,-74.04308676,-174.4815646
1396368.361,-74.08291647,-174.4698788
1399587.323,-74.12274538,-174.4581643
1402813.705,-74.1625735,-174.4464211
1406047.524,-74.20240082,-174.434649
1409288.798,-74.24222734,-174.4228482
1412537.545,-74.28205305,-174.4110184
1415793.78,-74.32187796,-174.3991596
1419057.522,-74.36170205,-174.3872719
1422328.787,-74.40152533,-174.375355
1425607.594,-74.44134778,-174.363409
1428893.959,-74.48116941,-174.3514338
1432187.899,-74.52099022,-174.3394294
1435489.433,-74.56081019,-174.3273956
1438798.578,-74.60062933,-174.3153325
1442115.352,-74.64044763,-174.3032399
1445439.771,-74.68026509,-174.2911178
1448771.854,-74.7200817,-174.2789662
1452111.618,-74.75989746,-174.266785
1455459.081,-74.79971237,-174.2545741
1458814.26,-74.83952642,-174.2423334
1462177.174,-74.87933961,-174.230063
1465547.841,-74.91915194,-174.2177627
1468926.278,-74.95896339,-174.2054325
1472312.502,-74.99877397,-174.1930723
1475706.533,-75.03858368,-174.1806821
1479108.388,-75.07839251,-174.1682618
1482518.085,-75.11820045,-174.1558113
1485935.642,-75.1580075,-174.1433306
1489361.078,-75.19781366,-174.1308197
1492794.41,-75.23761892,-174.1182784
1496235.656,-75.27742328,-174.1057067
1499684.836,-75.31722674,-174.0931045
1503141.966,-75.35702929,-174.0804719
1506607.066,-75.39683093,-174.0678086
1510080.154,-75.43663165,-174.0551147
1513561.248,-75.47643145,-174.0423901
1517050.367,-75.51623032,-174.0296347
1520547.53,-75.55602827,-174.0168485
1524052.754,-75.59582528,-174.0040314
1527566.058,-75.63562136,-173.9911833
1531087.462,-75.67541649,-173.9783043
1534616.983,-75.71521068,-173.9653941
1538154.64,-75.75500391,-173.9524528
1541700.453,-75.7947962,-173.9394803
1545254.44,-75.83458752,-173.9264765
1548816.619,-75.87437788,-173.9134414
1552387.01,-75.91416728,-173.9003749
1555965.632,-75.9539557,-173.887277
1559552.503,-75.99374314,-173.8741475
1563147.643,-76.03352961,-173.8609865
1566751.07,-76.07331509,-173.8477937
1570362.804,-76.11309959,-173.8345693
1573982.864,-76.15288309,-173.8213131
1577611.27,-76.19266559,-173.8080251
1581248.039,-76.23244709,-173.7947052
1584893.192,-76.27222758,-173.7813532
1588546.749,-76.31200706,-173.7679693
1592208.727,-76.35178553,-173.7545533
1595879.147,-76.39156297,-173.7411051
1599558.029,-76.43133939,-173.7276246
1603245.391,-76.47111478,-173.7141119
1606941.253,-76.51088914,-173.7005668
1610645.635,-76.55066246,-173.6869893
1614358.557,-76.59043473,-173.6733794
1618080.038,-76.63020596,-173.6597368
1621810.097,-76.66997613,-173.6460617
1625548.756,-76.70974525,-173.6323538
1629296.033,-76.7495133,-173.6186132
1633051.948,-76.78928029,-173.6048398
1636816.521,-76.82904621,-173.5910335
1640589.773,-76.86881105,-173.5771943
1644371.723,-76.9085748,-173.5633221
1648162.392,-76.94833748,-173.5494167
1651961.798,-76.98809906,-173.5354783
1655769.963,-77.02785954,-173.5215066
1659586.907,-77.06761893,-173.5075016
1663412.65,-77.1073772,-173.4934633
1667247.213,-77.14713437,-173.4793915
1671090.614,-77.18689042,-173.4652863
1674942.876,-77.22664536,-173.4511475
1678804.018,-77.26639916,-173.4369752
1682674.061,-77.30615184,-173.4227691
1686553.025,-77.34590338,-173.4085293
1690440.932,-77.38565378,-173.3942556
1694337.8,-77.42540303,-173.3799481
1698243.652,-77.46515114,-173.3656066
1702158.508,-77.50489808,-173.3512311
1706082.389,-77.54464387,-173.3368215
1710015.315,-77.58438849,-173.3223777
1713957.308,-77.62413193,-173.3078997
1717908.387,-77.6638742,-173.2933874
1721868.575,-77.70361529,-173.2788408
1725837.892,-77.74335519,-173.2642597
1729816.359,-77.7830939,-173.2496441
1733803.998,-77.82283141,-173.2349939
1737800.829,-77.86256772,-173.2203091
1741806.873,-77.90230282,-173.2055896
1745822.153,-77.9420367,-173.1908352
1749846.689,-77.98176937,-173.1760461
1753880.502,-78.02150081,-173.161222
1757923.614,-78.06123102,-173.1463629
1761976.046,-78.10095999,-173.1314687
1766037.821,-78.14068772,-173.1165394
1770108.958,-78.18041421,-173.1015749
1774189.481,-78.22013944,-173.0865752
1778279.41,-78.25986341,-173.0715401
1782378.767,-78.29958613,-173.0564695
1786487.575,-78.33930757,-173.0413635
1790605.854,-78.37902773,-173.026222
1794733.627,-78.41874662,-173.0110448
1798870.915,-78.45846422,-172.9958319
1803017.741,-78.49818052,-172.9805832
1807174.126,-78.53789553,-172.9652987
1811340.093,-78.57760924,-172.9499782
1815515.663,-78.61732163,-172.9346218
1819700.859,-78.65703271,-172.9192294
1823895.702,-78.69674247,-172.9038008
1828100.216,-78.7364509,-172.8883359
1832314.422,-78.776158,-172.8728349
1836538.343,-78.81586376,-172.8572974
1840772.001,-78.85556818,-172.8417236
1845015.419,-78.89527124,-172.8261132
1849268.619,-78.93497295,-172.8104663
1853531.623,-78.97467329,-172.7947828
1857804.455,-79.01437227,-172.7790625
1862087.137,-79.05406987,-172.7633054
1866379.691,-79.09376608,-172.7475115
1870682.14,-79.13346092,-172.7316807
1874994.508,-79.17315435,-172.7158129
1879316.817,-79.21284639,-172.6999079
1883649.089,-79.25253702,-172.6839659
1887991.349,-79.29222624,-172.6679865
1892343.619,-79.33191404,-172.6519699
1896705.921,-79.37160042,-172.635916
1901078.28,-79.41128536,-172.6198245
1905460.718,-79.45096887,-172.6036956
1909853.259,-79.49065093,-172.587529
1914255.925,-79.53033154,-172.5713248
1918668.741,-79.5700107,-172.5550828
1923091.729,-79.60968839,-172.538803
1927524.913,-79.64936461,-172.5224853
1931968.317,-79.68903936,-172.5061296
1936421.964,-79.72871262,-172.4897359
1940885.878,-79.76838439,-172.4733041
1945360.082,-79.80805467,-172.456834
1949844.6,-79.84772344,-172.4403257
1954339.456,-79.88739071,-172.423779
1958844.674,-79.92705645,-172.4071939
1963360.277,-79.96672068,-172.3905703
1967886.29,-80.00638337,-172.3739081
1972422.736,-80.04604453,-172.3572073
1976969.64,-80.08570415,-172.3404677
1981527.026,-80.12536221,-172.3236893
1986094.917,-80.16501872,-172.3068721
1990673.339,-80.20467367,-172.2900158
1995262.315,-80.24432704,-172.2731206
1999861.87,-80.28397884,-172.2561862
2004472.027,-80.32362905,-172.2392126
2009092.813,-80.36327766,-172.2221997
2013724.25,-80.40292468,-172.2051475
2018366.364,-80.4425701,-172.1880559
2023019.179,-80.4822139,-172.1709248
2027682.72,-80.52185608,-172.153754
2032357.011,-80.56149663,-172.1365437
2037042.078,-80.60113555,-172.1192935
2041737.945,-80.64077282,-172.1020036
2046444.637,-80.68040845,-172.0846738
2051162.179,-80.72004242,-172.067304
2055890.596,-80.75967472,-172.0498941
2060629.913,-80.79930536,-172.0324441
2065380.156,-80.83893431,-172.0149539
2070141.349,-80.87856158,-171.9974234
2074913.517,-80.91818716,-171.9798526
2079696.687,-80.95781103,-171.9622413
2084490.883,-80.9974332,-171.9445894
2089296.131,-81.03705365,-171.926897
2094112.456,-81.07667238,-171.9091639
2098939.884,-81.11628937,-171.89139
2103778.44,-81.15590463,-171.8735753
2108628.15,-81.19551814,-171.8557196
2113489.04,-81.23512989,-171.837823
2118361.135,-81.27473988,-171.8198852
2123244.462,-81.3143481,-171.8019063
2128139.046,-81.35395455,-171.7838862
2133044.913,-81.3935592,-171.7658247
2137962.09,-81.43316207,-171.7477218
2142890.601,-81.47276313,-171.7295774
2147830.474,-81.51236239,-171.7113915
2152781.735,-81.55195982,-171.6931639
2157744.409,-81.59155543,-171.6748946
2162718.524,-81.63114921,-171.6565835
2167704.105,-81.67074114,-171.6382304
2172701.179,-81.71033123,-171.6198354
2177709.772,-81.74991946,-171.6013984
2182729.912,-81.78950582,-171.5829192
2187761.624,-81.8290903,-171.5643978
2192804.935,-81.86867291,-171.5458341
2197859.873,-81.90825362,-171.527228
2202926.463,-81.94783243,-171.5085794
2208004.733,-81.98740934,-171.4898883
2213094.71,-82.02698433,-171.4711545
2218196.42,-82.06655739,-171.4523781
2223309.891,-82.10612852,-171.4335588
2228435.149,-82.14569771,-171.4146967
2233572.223,-82.18526495,-171.3957916
2238721.139,-82.22483024,-171.3768435
2243881.924,-82.26439355,-171.3578522
2249054.606,-82.30395489,-171.3388178
2254239.212,-82.34351424,-171.31974
2259435.77,-82.3830716,-171.3006189
2264644.308,-82.42262696,-171.2814543
2269864.852,-82.4621803,-171.2622461
2275097.431,-82.50173163,-171.2429943
2280342.072,-82.54128093,-171.2236989
2285598.803,-82.58082819,-171.2043596
2290867.653,-82.6203734,-171.1849764
2296148.648,-82.65991656,-171.1655493
2301441.817,-82.69945765,-171.1460781
2306747.189,-82.73899667,-171.1265628
2312064.79,-82.77853361,-171.1070033
2317394.65,-82.81806846,-171.0873995
2322736.796,-82.8576012,-171.0677513
2328091.258,-82.89713183,-171.0480586
2333458.062,-82.93666035,-171.0283213
2338837.239,-82.97618673,-171.0085395
2344228.815,-83.01571098,-170.9887129
2349632.821,-83.05523308,-170.9688414
2355049.284,-83.09475302,-170.9489251
2360478.233,-83.13427079,-170.9289638
2365919.697,-83.17378639,-170.9089575
2371373.706,-83.2132998,-170.8889059
2376840.287,-83.25281102,-170.8688092
2382319.469,-83.29232004,-170.8486671
